,Unnamed: 0, id,tweet,subtask_a
10334,10334.0,79867.0,@USER Funny I compare pediphiles and their protectors to satan,NOT
10335,10335.0,95116.0,"@USER Endorse my sandwich!"" could catch on as an imprecation, like ""Blow me down!"" or ""Fuck my old boots!""   And don't worry -- Igor is under strict instructions to eschew any virgin who has partaken of GM crops.""",NOT
10336,10336.0,55095.0,.@USER gets endorsement of nation's largest gun control group URL,NOT
10337,10337.0,28156.0,@USER @USER yes we are ..the democrats no longer care bout the constitutional laws or the us citizens..their new pets are illegals drug dealers murdersers thieves rapists muslims antifa the lgbtq and anybody who hates america..theyre batshit crazy!!!,OFF
10338,10338.0,54334.0,@USER @USER How can that be? California has strict gun control laws. It’s almost as if criminals don’t care about laws,NOT
10339,10339.0,49499.0,@USER man that sucks unreal,OFF
10340,10340.0,78399.0,@USER @USER @USER @USER Whoa!  Angie!!! Back off that logic!  You're going to confuse the liberals.,NOT
10341,10341.0,46130.0,@USER @USER @USER is SFOS! He's going to go away like @USER . Non electable. 🇺🇸🇬🇧 #MAGA #MEGA,NOT
10342,10342.0,48882.0,@USER Buck up buttercup!,NOT
10343,10343.0,21592.0,"@USER Not so much, it's just me alone with myself. The whole You are your worst enemy"" type deal""",NOT
10344,10344.0,18554.0,@USER I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie. URL,NOT
10345,10345.0,13519.0,@USER @USER @USER @USER Don't you liberals want to lower the voting age to 16,NOT
10346,10346.0,59367.0,@USER Here’s another looney left person. Just go away!,NOT
10347,10347.0,18103.0,@USER Wow...  She is destroying the life of a guy. She has filed a case. Her father ia going to court and she has not get any summons.  If she had already stretched this. Seems like she has done something wrong.  Police shld take the matter forward.  Whoever is guilty shld b punished.,OFF
10348,10348.0,53181.0,@USER @USER She says she wakes up from sleep thinkin she is gonna get Trump.   She needs a Psychiatrist! ASAP,OFF
10349,10349.0,42319.0,@USER What about the life after they are born.  Like gun control. Health insurance for everyone.,NOT
10350,10350.0,43944.0,@USER why is this relevant whatsoever? Might as well let us know when someone has a pack of smokes or a 6 pack of beer in the fridge too while you dipshits are at itTabloid garbage ffs,OFF
10351,10351.0,61147.0,@USER @USER This pope may have to stepdown,NOT
10352,10352.0,50414.0,@USER @USER Must be becos the site thinks Teli is a REAL antifa 😀 Teli is a Weeb'tifa,NOT
10353,10353.0,87405.0,"@USER I don't have anymore excuse me what the fuck"" memes.""",OFF
10354,10354.0,42537.0,Mueller proves the judicial system is weaponized.  Democrat special councils only charge Republicans.  So if we play the game then Republican special councils should charge Democrats.  Right!   Balls in your court Republicans.   MAGA URL,OFF
10355,10355.0,38262.0,@USER @USER Yes he is❤️🙏🇱🇷🇸🇻,NOT
10356,10356.0,85262.0,@USER Serial rape didn't seem to be a problem for liberals with Bill Clinton and Hillary who enabled him?  Go figure - can you say hypocrisy?,OFF
10357,10357.0,40019.0,@USER How did you get to where you are while still being so profoundly ignorant?,OFF
10358,10358.0,94534.0,@USER Hate speech. #MAGA DRAIN THE SWAMP,NOT
10359,10359.0,63019.0,@USER Funny.  She had no problem sleeping her way into Congress.,NOT
10360,10360.0,29985.0,@USER @USER To justify his death to racists &amp; bigots. They're excuse will be well he had weed so he is a criminal &amp; deserved to be murdered. Just wait till the excuses start.,OFF
10361,10361.0,12719.0,@USER @USER The Pope is complicit.   Make no mistake.   Anyone who harms a child . . .,OFF
10362,10362.0,34521.0,@USER @USER At least you got to experience the 90s though. These 90s and 2000s born missed out on a great decade. It's been an increasingly worse shit show since lol,OFF
10363,10363.0,16450.0,"Trump’s Lies Have Grown Far More Frequent—and More Dangerous – Mother Jones URL  Truth decay""... #maga. We're doomed.""",OFF
10364,10364.0,69688.0,@USER Answer: DiFi and Antifa Democrats have NO sense of decency remaining,NOT
10365,10365.0,68388.0,"@USER The Kavanaugh debacle has given me a great number of new accounts to mute on both the Maga side and the blue wave side. Seems nobody stops and thinks, Does this argument help my side, or harm it?""""",NOT
10366,10366.0,42566.0,@USER @USER Cult religion?,NOT
10367,10367.0,49310.0,"@USER All voting is strategic. My comment re: whiteness"" was meant to show how white liberals ignore that fact in making blanket aasertions about voting D, &amp; when they turn criticism of Biden into an opportunity to lecture ppl in ""safe"" D states that they MUST vote Dem. It's inane.""",NOT
10368,10368.0,73788.0,@USER It seems Christine Ford was an ANTIFA member! Wiped her social media accounts. What is her involvement in the leftist vandalism in California?,NOT
10369,10369.0,18639.0,@USER How about juxtapositioning that next to all the conservatives who think it shouldn't be investigated at all? Or are you more interested in slanted BS than actual justice? URL,NOT
10370,10370.0,19629.0,@USER @USER @USER @USER @USER The Tea Party was the symptom not the cause. It started with Jerry Falwell and the Moral Majority that was formed in the 1970s. The GOP aligned with them as social conservatives rather than sticking with their fiscal conservative platform. The Tea Party grew out of that.,NOT
10371,10371.0,84132.0,@USER I wish I was a short as you. OOF. Im just as tall as Okabe and you are a size of R/Luka. lol URL,NOT
10372,10372.0,11856.0,@USER liberals drink their own Kool-aid. They live in these bubbles and they think a lot of people like them.  If they could see themselves how clownish they look and act.,OFF
10373,10373.0,21722.0,@USER @USER @USER He is,NOT
10374,10374.0,69441.0,@USER Fuckin poisonous group of people. As soon as someone hands me a hat with a propeller on top... I'm out.  Find another company to work for lemmings.,OFF
10375,10375.0,12310.0,"@USER Conservatives who quit rather than fight betray every claim that cons are patriots"" &amp; ""will fight for our Constitution."" It reveals extremism &amp; defeatism at once. Dems KNOW they will win if they stick together. History PROVES it.""",OFF
10376,10376.0,17057.0,@USER Fake News spewing lies again ! Patriot Voters do not approve of Kaepernick and his Socialist Nike Ads!!👎🏼👎🏼👎🏼🤮🔥👹,NOT
10377,10377.0,36569.0,@USER @USER They would've had the Vice Presidency via Tim Kaine's Antifa son...,NOT
10378,10378.0,63296.0,"@USER Easy for him to say - he gets brownie points"" for this without having to do any negotiating and if it goes sour, he gets to accuse the federal liberals whom he hates.  Good politics, Dougie!""",NOT
10379,10379.0,82496.0,@USER Another “perfect” teacher!!!,NOT
10380,10380.0,89369.0,@USER The far right is making no noise now.  Antifa is burning down schools and attacking people.  Deal with reality,NOT
10381,10381.0,24575.0,@USER lets stretch bitches,OFF
10382,10382.0,83918.0,@USER @USER This pope is a dope!,OFF
10383,10383.0,63685.0,@USER That may be but as far as the gun thing goes it shows the total distopia that can result from gun control. Only criminals and corrupt cops have guns in Mexico and the average citizen is at t their complete mercy,NOT
10384,10384.0,83443.0,@USER Yeah if a officer wants to watch his career go down the shitter ........,NOT
10385,10385.0,93958.0,@USER @USER Her name is Justice. She demands he is innocent,NOT
10386,10386.0,62148.0,"@USER @USER She says she is deeply religious"" ... she did not say ""which"" religion  ... satanists are very religious  ... Peace""",OFF
10387,10387.0,56399.0,#ownthelibs interesting documentation of reactionary behavior from conservatives  URL,NOT
10388,10388.0,77041.0,@USER @USER it was amazing!!! ❤️❤️❤️ alex n infowars!!,NOT
10389,10389.0,71433.0,@USER @USER @USER How the fuck can he detect an attitude through a text bubble?,OFF
10390,10390.0,69853.0,@USER This is going to backfire for the liberals...badly. I'm guessing Feinstein was fixing to retire because this should sink her.,NOT
10391,10391.0,29195.0,@USER I don’t recall a President ever taking random questions for a long period of time and answering almost everyone of them.  And liberals accuse him of being a king or tyrant?  Pretty accommodating.,NOT
10392,10392.0,22149.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Perhaps you have also forgotten:  URL,NOT
10393,10393.0,85376.0,@USER Chelsea Clinton(CFR),NOT
10394,10394.0,43102.0,@USER @USER Thank you @USER . America is respected again! #MAGA #KAG2018 #VoteRedToSaveAmerica,NOT
10395,10395.0,73528.0,@USER @USER Yes! I got Twitter account just to follow him : ),NOT
10396,10396.0,55808.0,@USER Dave has every right to be on the exact wrong side of an argument!,NOT
10397,10397.0,40944.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER not what the conclusions says in the paper. do you know what experiments they did? you are just like an creationist that blindly believe what the news says. You are like an catholic that beliees every word of the pope.,NOT
10398,10398.0,54939.0,Now THIS makes sense. #QAnon @USER #MAGA #WalkAway URL,NOT
10399,10399.0,99078.0,@USER @USER @USER Shit up,OFF
10400,10400.0,36167.0,@USER Eye just want rice Lmfaoooooooo,NOT
10401,10401.0,16803.0,@USER @USER @USER @USER Ron DeSantis' cheesy ass MAGA commercials were cringeworthy.,NOT
10402,10402.0,71527.0,@USER Fuck you are killing me lately 😂,OFF
10403,10403.0,31077.0,@USER Hectares cultivated with poppy for opium grew exponentially like never before during Obama thou. I bet you celebrated his troop retreat. Myanmar made so much money with the opium they're building a bigger totally modern port,NOT
10404,10404.0,70010.0,@USER @USER @USER God will take care of @USER  He is down but he was never totally out,NOT
10405,10405.0,89572.0,@USER As usual the poll was the outlier of all polls asking the same questions.   Lol,NOT
10406,10406.0,44826.0,"@USER The problem is, the people who will read this and go oh shit he is a cunt"" already think he is. The rednecks and retards that already support him will believe it is fake news.""",OFF
10407,10407.0,77146.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It was surprising how fast Reagan passed gun control in Cali when the Black Panthers armed themselves.,NOT
10408,10408.0,69245.0,You can draw a straight line btwn ppl who think:  @USER is truthful MSM lies #Kavanaugh is treated unfairly #CodyWilson was set up Zimmerman was right A wall is good Refugees are terrorists #BlackLivesMatter is racist Reverse racism is real Kap is disrespectful #MAGA,OFF
10409,10409.0,43388.0,@USER Hope it’s full of pot holes and smells like shit,OFF
10410,10410.0,72446.0,"@USER sex games will make you feel like you're actully having sex or, as ign would describe it it really makes you feel like you're fucking some whore in an alleyway""""",OFF
10411,10411.0,77762.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Sexist...could be a crazy gentlewoman #LuLz,NOT
10412,10412.0,75997.0,@USER You mean exactly like conservatives are attacking this current victim??,OFF
10413,10413.0,83231.0,@USER @USER @USER Are you suggesting that I fall for that? I certainly do not support the liberals vis-à-ve Democrats agenda. Read my Tweets. I’m on the right so VOTE GOP 🇺🇸.,NOT
10414,10414.0,97842.0,"@USER @USER Awesome! Every antifa should go through this Initiation""😜""",NOT
10415,10415.0,86747.0,.@USER says she’s a Republican in the mold of Lincoln and Reagan. Supports gun control.,NOT
10416,10416.0,65284.0,#Tories #Labour #GE2017 #Conservatives Conservatives URL Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first… URL,NOT
10417,10417.0,57742.0,@USER @USER There is an MP from New Brunswick that may want some encouragement. URL,NOT
10418,10418.0,90713.0,@USER @USER @USER I do have one more serious question though. I am wondering if liberal men actually have balls or is this a birth defect? What would ever happen if the left and right went at each other. LGBT be your front line??Antifa next??,NOT
10419,10419.0,42778.0,@USER idc if you suck i just wanna have fuuun,OFF
10420,10420.0,57526.0,@USER @USER @USER @USER @USER #Antifa #AltLeft @USER to go with Richard Simmons stalker @USER,NOT
10421,10421.0,84246.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I follow all these MAGA Patriots 🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸,NOT
10422,10422.0,48992.0,@USER Thank Mr. President.  Please declassify the docs closer to the election so we can all see how corrupt the Dems are.  MAGA.,NOT
10423,10423.0,41808.0,"@USER Do all liberals"" and evolutionary biologists really talk like hillbillies or are you just trying to sound superior?""",NOT
10424,10424.0,76880.0,@USER After hisself is committed somewhere.,NOT
10425,10425.0,23960.0,@USER Obama owns #ANTIFA and #BLM.  Still want to discuss the rise of radicalism?,NOT
10426,10426.0,29236.0,@USER @USER WiiU is not even a real console.,NOT
10427,10427.0,58125.0,NEVER. STOP. WINNING.  #QAnon #MAGA #WWG1WGA #Winning  @USER @USER @USER @USER @USER @USER @USER URL,NOT
10428,10428.0,25476.0,@USER @USER @USER Really you should read what Blake said. You are just another man completely missing the point,NOT
10429,10429.0,20965.0,@USER You are a beautiful model &amp; HWs were jealous of that. I agree that Kendall should stay how she is &amp; not have all that phony plastic surgery like her sisters. I don't event recognize Khloe anymore. Kylie needs to stop w/fillers. She's pretty on her own &amp; not overdue it,NOT
10430,10430.0,55224.0,"@USER So tired of the spicy I know the far right includes literal murderers and far right terrorism is on the rise, but antifa are just as bad because I think they broke a window once.""""",NOT
10431,10431.0,11950.0,Just vote for god sake and move on.  It be a non issue in 3 months. Do not allow libtards to veer you into the trap.  Harden the fuck up and let’s go! Seriously  #Kavanagh  #scotus  #maga,OFF
10432,10432.0,85283.0,@USER Antifa is a domestic terror organisation though.,NOT
10433,10433.0,84359.0,"2/5 Basic argument: Canada passed gun laws, but ALL gun crime did not stop. Therefore.... gun regulation is ineffective. Only source for grand claim that gun control is an expensive failure and does not have a measurable effect on crime"" is article by gun advocate Gary Mauser.""",OFF
10434,10434.0,84187.0,@USER @USER WHY ! DO the gun control people believe legal owners are not following current laws ? You fools. It is about making the citizens of the USA defenseless.,OFF
10435,10435.0,22188.0,@USER You are the most talented person I have ever met in my life. please stay healthy and do not get sick.  You are an extraordinary being that shines with its own light.            I LOVE YOU SO MUCH BABY !! 💜❤💜,NOT
10436,10436.0,19729.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The deeper in they get the less likely to scrap or even stop... we need it scrapped now before more wasted on it and before more contracts signed.,NOT
10437,10437.0,83522.0,Another Russian MoD  MAGA FAIL URL,NOT
10438,10438.0,99586.0,@USER @USER Son please don’t make me cry today because I never saw this shit,OFF
10439,10439.0,10332.0,#meDIAtoo  Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL,NOT
10440,10440.0,39056.0,@USER I’m a sick fuck I like to quick fuck,OFF
10441,10441.0,27416.0,@USER Communist Elite Roger Goodell is teaching a lowlife ethics class to his daughters. Shameful Shameless left wing nut ruining the sport of football instead to teamwork and values to the flag,OFF
10442,10442.0,73715.0,@USER @USER If you are new to Q or interested in Q here is a link to the post URL and watch pursuit of truth on YouTube. He is easy to follow.  Enjoy the show!!,NOT
10443,10443.0,75187.0,"@USER It's now abundantly clear that a lack of  common sense gun control measures"" wasn't the real reason behind this, but rather an incompetent school board and a failure to act upon reports - poor staff security training too.""",NOT
10444,10444.0,48984.0,@USER @USER @USER @USER you are alienating your supporters #disgusted  URL,NOT
10445,10445.0,35902.0,@USER @USER You realize how useless your argument is? If you drunk drive you get arrested. You're punished. If you kill someone while drunk driving that is murder. There are rules AND regulations AND safety precautions for both drinking AND owning and operating a vehicle. We need gun control,OFF
10446,10446.0,67707.0,@USER House of flowers!!!!! Shits crazy,OFF
10447,10447.0,74330.0,@USER @USER You have a dick? Damn didn’t know bhadbhabie was actually a bhadtranny,OFF
10448,10448.0,81591.0,@USER Things are definitely fucked up when you need to state the obvious like this. Conservatives are needed just like liberals are needed. One without the other is faulty.,OFF
10449,10449.0,43880.0,@USER she is the cutest ever!!! 😭😭 thank you honey!!!,NOT
10450,10450.0,96175.0,1. the last minute of this video is absolutely priceless 2. facts: “Obama separated 90k kids and there were no protests”  liberals: *silence* URL,NOT
10451,10451.0,29446.0,@USER About the same price as where you are though; but probably way more space.,NOT
10452,10452.0,97062.0,@USER @USER I feel sorry for liberals after Far-left hijacked their name,NOT
10453,10453.0,40470.0,@USER @USER Except for the little attempted rape thing he is just a wonderful guy,OFF
10454,10454.0,91317.0,@USER @USER First law — sensible fucking gun control!,OFF
10455,10455.0,83143.0,@USER @USER @USER Trudeau is reluctant to do a deal that involves dairy because that effectively removes a large piece of the Scheer/Bernier split and will unite conservatives. The US will insist so Trudeau has to spin it as  Trudeau v. Evil Empire...and walk away. We suffer.,NOT
10456,10456.0,57421.0,@USER He is NOT QUALIFIED.,OFF
10457,10457.0,12052.0,@USER @USER Maxine needs to consult a shrink coz she is suffering from trump syndrome,OFF
10458,10458.0,75875.0,@USER The one time I engaged with Louise mensch was when she said URL was a Russian op because it had a Russian registrar. I tried explaining how the internet works with screenshots and stuff but got no reply.,NOT
10459,10459.0,66322.0,@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL,NOT
10460,10460.0,81551.0,@USER Holder is a known PERJURER and race baiting Obama stooge. Nothing big he says should have any meaning.,NOT
10461,10461.0,41007.0,@USER She is 100% lying. But you don’t understand the mind of a leftwing nutjob liberal. They are a cult. Money means nothing to them. It’s stopping trump by any means,OFF
10462,10462.0,17737.0,@USER Many products hit the shelves in the US first. Canada is not that big of a economy. In fact it is 10th in the world for all you liberals thinking that somehow we could strong arm the USA.,NOT
10463,10463.0,93871.0,3 of 5 stars to The Liberals by Hindol Sengupta URL,NOT
10464,10464.0,40507.0,@USER Yo why must you do this,NOT
10465,10465.0,67428.0,@USER @USER @USER I love it when the Liberals say the word debunked kind of like when Hillary said it and she said it with such anger and forosity you knew she meant it but it was all bullshit..,OFF
10466,10466.0,50688.0,"@USER Does this line sound familiar it is too soon to talk gun control""? This the the typical NRA funded GOP response to NRA sponsored mass murder.""",OFF
10467,10467.0,26126.0,@USER Good,NOT
10468,10468.0,77015.0,@USER @USER She is a Sick Corrupt Ignorant Moron!,OFF
10469,10469.0,52509.0,@USER Democrats plan working!!!😂,NOT
10470,10470.0,15881.0,@USER @USER What are they sheep!  Can’t they speak for themselves with out that guy telling them what to say.  Speaking of Bots I think we found them!!! URL,NOT
10471,10471.0,85765.0,@USER @USER Looks like a perfect illustration of gun control.  #LetsGoShooting,NOT
10472,10472.0,46226.0,"@USER Who the hell does @USER think he is to say that Dr Ford is mixed up"" and is not to be believed. He is only showing his stunning ignorance about the issue and his partisan bias. He hasn't even heard what Dr Ford has to say nor does he know her. Horrible man.""",NOT
10473,10473.0,40115.0,@USER @USER The Fall of the Church of Rome?,NOT
10474,10474.0,58672.0,@USER Basically what she is saying is someone wanted to float an accusation without facing any legal or civil accountability for it when it turns out to be BS. This is beyond unethical.,NOT
10475,10475.0,23160.0,#Windrush victim and campaigner Sarah O'Connor dies aged 57. So  sad - @USER @USER @USER  made this woman's live a misery! Tory #HostileEnvironment  URL,NOT
10476,10476.0,72536.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Just keep putting your violent liberal ANTIFA with their KKK hoods beating up strangers they know nothing about out on the streets for voters to see. That will do it. Voters love violence &amp; lunatic liberals out of their minds.  TAKE TO THE STREETS VIOLENT LIBERALS!,OFF
10477,10477.0,25533.0,@USER Not really. Gun control limits one capability to personally safety. It makes it even harder for good people to buy guns legally. It will even make it hard for women to obtain guns for self defense. Just keep a simple background check system we already have.,OFF
10478,10478.0,27335.0,@USER @USER God thing we have Beto in Texas. He is for decriminalizing crossing the border. He is for reasonable gun control for Texas citizens. Someone could get hurt if citizens try to defend themselves. Poor Arizona you need a Beto of your own.,OFF
10479,10479.0,74318.0,@USER I don’t care how good a player he is if I owned his club I’d suspend him for a year make him train with the youngsters to tell them what bad looks like set the example,OFF
10480,10480.0,66464.0,Alaye turn if your maga don pay,OFF
10481,10481.0,35874.0,@USER @USER Conservatives would do anything to eliminate the value of laborers in this country. People worked and died for this holiday. Don't want to see it lost to some fake Constitution worshiping by people who do not value the Constitution in any way such as the Far Right.,OFF
10482,10482.0,10038.0,@USER ABSOLUTELY FALSE. WE ALL KNOW CP24 IS WITH LIBERALS. REMEMBER DOUG FORD IS TRYING TO SAVE TAX PAYERS’MONEY,NOT
10483,10483.0,62869.0,@USER The fact she is going to vote yes on Kavanaugh makes me think she knows how bribes work.,NOT
10484,10484.0,72630.0,"@USER @USER I mean when you think about it that's basically all their ideology boils down to. Conservatives are like Let me do sex crimes on my wife"" and libertarians are like ""let me do sex crimes on everyone""""",NOT
10485,10485.0,12789.0,@USER Chicago has record number of homicides! Their gun control laws are not working!,OFF
10486,10486.0,42141.0,"9/9 push a narrative. Remember it's their place to tell us what to think. Well I'll gladly be, as Hillary said a DEPLORABLE"", ""IRREDEEMABLE""  or as gropy Joe  just said, ""DREGS OF SOCIETY"". Tells us all how they feel about the middle class, Christians and Conservatives. #VoteRed""",OFF
10487,10487.0,83598.0,@USER @USER @USER @USER He is probably trapped in his mind palace. E-Every android model has one.,NOT
10488,10488.0,48950.0,"@USER I read this as If you are a straight white male forget about being partnered.""""",NOT
10489,10489.0,40371.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following you anyway.,NOT
10490,10490.0,38152.0,Just think this hate America filled man was our VP!!!!??? Dems HATE AMERICA! Do you see it yet?   WALK no #RUNAway from Dems &amp; join Patriots who LOVE TO LIVE IN AMERICA!   #MAGA URL,NOT
10491,10491.0,16385.0,@USER @USER Markey issued a tweet then back to his nap. She can not think or react on the fly. She is a poor leader. No word from Baker yet.,NOT
10492,10492.0,24349.0,@USER Hey @USER you ever find those guns?🤔,NOT
10493,10493.0,19303.0,"@USER Hallo please find the unroll here: Thread by @USER 1. Moore's failure to deal with the foul smear against him, is a good example of how the new rules could apply. The firs […]"" #FakeNews #MAGA URL See you soon. 🤖""",OFF
10494,10494.0,23502.0,@USER @USER Good luck 🤣  #MAGA #VoteRed URL,NOT
10495,10495.0,60929.0,@USER LOOK UP #Kavanaugh  STOP THIS SHIT!. #MAGA URL,OFF
10496,10496.0,67975.0,Here is an Awesome Video of Alex Jones invading Capitol Hill watch as he tells off the mainstream media #FakeNews #WednesdayWisdom #MAGA #Trump #vaxxed #readthebook #CDCWhistleblower #VaccineHolocaust @USER @USER @USER @USER @USER URL,NOT
10497,10497.0,90967.0,5.0 Star Review on SocialSurvey — Cristyn made my buying experience so easy and enjoyable! She is amazing!  by Lindsay P. for Cristyn Dyess URL URL,NOT
10498,10498.0,76070.0,@USER @USER @USER @USER @USER You guys (conservatives) are too nice. They would destroy you.,NOT
10499,10499.0,80037.0,@USER @USER Bring on the Crucifixion! You know if a Conservative did this to Garland - She would be Stoned to Death by ANTIFA,NOT
10500,10500.0,17549.0,@USER Me cuz I have none 😰,NOT
10501,10501.0,35559.0,#LeviStrauss takes stand on gun control #SanFrancisco #LEVISTRAUSS&amp;COMPANY #America #SaferTomorrowFund URL URL,NOT
10502,10502.0,51894.0,@USER I won’t even start Naruto cause it’s just too much 😂 I started an anime on Hulu yesterday called Coppelion thats only one season that’s more my speed lol,NOT
10503,10503.0,29049.0,@USER 😂that zombie walk was a little scary. Remember when that zombie said he was going to eat Shon’s butt💀,OFF
10504,10504.0,36676.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Good evening Brenda ...I hardly see you ..hope all is well with you &amp; everyone ...🙌,NOT
10505,10505.0,11337.0,@USER  you are great on the Five. Can you stay in thst spot permanently?,NOT
10506,10506.0,54757.0,@USER Who do you think you are????????,NOT
10507,10507.0,18131.0,@USER Irresponsible for KTVU to stoke the hateful words that our demented Governor disrespectfully spews about the POTUS. Some people think that Jerry Brown is criminally liable for many of his actions as well. He is responsible for 10's of thousands of Oakland residents displacement.,NOT
10508,10508.0,11928.0,@USER @USER I heard Bert and Ernie are merely allies and active in Antifa. Friendship is a luxury of the oppressor.,NOT
10509,10509.0,80826.0,@USER I knew I wouldn’t like what he did but I never ever thought that every single Republican but sit by and let him do what he is doing now regarding everything that you mentioned in your tweet pretty,OFF
10510,10510.0,86356.0,@USER How far are you prepared to take this Roger?  I gather that this is a new antifa style ‘Hungerless Hunger Strike’  Would you consider actually not eating anything?,NOT
10511,10511.0,93849.0,@USER Not IMO,NOT
10512,10512.0,16755.0,@USER He knew the email were released earlier! Just pandering to his ignorant base,OFF
10513,10513.0,90857.0,@USER @USER how about gun control! That might be the trick.,NOT
10514,10514.0,33595.0,@USER Guess you are going to ignore what karmys are asking...  💀💀💀,NOT
10515,10515.0,93365.0,@USER Oh I never had any doubt.. Read all about the Dirty Wars too..He is a slovenly POS.. Jesuit who worships Satan..,OFF
10516,10516.0,37866.0,@USER Calling it something different still a PAC.  You are for  NO BORDERS= NO COUNTRY  HIGHER TAXES Gun control SOCIALIST REMOVING ICE YOU WORK FOR ILLEGALS FOR BRAC NO FAMILY TEXAS VALUES WE ARENT CALIFORNIA LIKE JONES U PPL DONT EVEN LIVE HERE. Stay in DC,OFF
10517,10517.0,58540.0,@USER @USER @USER Amen !!!,NOT
10518,10518.0,23352.0,@USER Antifa simply wants us to kill them. By the way. Most of us carry a back up. And a knife,OFF
10519,10519.0,72923.0,#MaximeBernier “Racist Party of #Canada”  #Bernier #PPC .@USER #news #politics #government #cdnpoli #polcan #pnpcbc #liberals #progressives #conservatives #ndp #cpc #lpc #gpc #AltRight #FarRight #populist #racist #racism #bigot #hw URL,NOT
10520,10520.0,83779.0,@USER @USER There's nothing more joyous than watching a snowflake cry especially when it's a google order follower.,NOT
10521,10521.0,19348.0,@USER I stand with you 🐕🇺🇸🇺🇸🇺🇸MAGA,NOT
10522,10522.0,11095.0,Ain’t getting no pussy huh? URL,OFF
10523,10523.0,13966.0,@USER @USER Occupy Wall Street.....where women got raped,OFF
10524,10524.0,72803.0,@USER you are a DISGRACE,OFF
10525,10525.0,64439.0,&amp; could prove we're in opposite roles? THE DUALITY OF EVERYTHING. very scary. BUT i can't feed that thought rn).  need to think abt how grateful i am that she's saying these things bc it's finally getting to me that i can't keep caring abt her &amp; that she is not who i think she is,NOT
10526,10526.0,78790.0,@USER Time for a statement on the @USER support for Victor Orban and his anti-semitism.,NOT
10527,10527.0,33944.0,@USER Terrible man wouldn’t you say liberals. Just terrible.,NOT
10528,10528.0,91987.0,"#RebekahismOfTheDay #WednesdayWisdom  Liberals: There is no such thing as gender.""  Me: ""Really? Then tell me more about the wage gap.""""",NOT
10529,10529.0,96934.0,..and he is yet to get a call-up for senior team.. URL,NOT
10530,10530.0,28296.0,"@USER sadly, you blew it in this interview.  You are, or will be, bought.  You did not pass the litmus test"" for what a Real Progressive is....You have mistakenly alienated what's left of the Dem base, thanks to HRC,  and you need us, know it or not. URL",OFF
10531,10531.0,75968.0,@USER @USER Too bad Antifa crashes GOP townhalls.,OFF
10532,10532.0,38422.0,@USER @USER @USER @USER Kamala Harris is rapidly gaining a reputation as the most dishonest senator,OFF
10533,10533.0,26735.0,@USER You are my favorite bot ily,NOT
10534,10534.0,27932.0,@USER @USER Good lord.,NOT
10535,10535.0,17615.0,@USER Guilt by association i see. A great tactic by spineless anti-white liberals.,NOT
10536,10536.0,20694.0,@USER Foolish to think that,NOT
10537,10537.0,63235.0,#HanoiJane Fonda Campaigns for Gun Control Measure; Will it Backfire? -   Liberty Park Press URL,OFF
10538,10538.0,48013.0,@USER He don't seems happy just look at his eyes its like he is staring into ur souls,NOT
10539,10539.0,45972.0,@USER @USER You are Incredible,NOT
10540,10540.0,45414.0,@USER No one is mistreating her but you are all mistreating Kavanaugh. This man may be innocent but you liberals are jumping on this just because you hate Trump. So you all do the right thing and after 36 years it's her word against his so there is no contest.,OFF
10541,10541.0,90806.0,@USER you're on fucking drugs my dude,OFF
10542,10542.0,68744.0,@USER @USER I don't like the idea of supporting this company. URL,NOT
10543,10543.0,26221.0,@USER @USER @USER She is just so effortlessly funny 😍,NOT
10544,10544.0,77070.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Orwell was Antifa. :),NOT
10545,10545.0,87862.0,@USER Doct Tape Please!,NOT
10546,10546.0,50331.0,@USER You are a grown up,NOT
10547,10547.0,99766.0,@USER @USER @USER She is a complete idiot🤡😡,OFF
10548,10548.0,79310.0,@USER I bet he is 😕,NOT
