 id,text,label
66613.0,<user> tory country first <user> <user> meant rest still suffer austerity caused rich banks parasitic tories always amp always evil party <user>,0
34204.0,<user> <user> disrespect make real sacrifices defend freedom appalling <user> punk,1
68239.0,<user> want want clearheaded eyebrows rose question challenge waiting response,0
46160.0,<user> <user> gun control advocacy contrary single important natural right enshrined protected constitution attempt circumvent freedom radical see simple even invent nonsense words,0
34365.0,<user> <user> <user> never get enough antifa even know library think relax <emoji : smiling_face_with_smiling_eyes>,0
81720.0,<user> hope ok man,0
54674.0,<user> conservatives love matter stupid makes us look yee haw url,1
79001.0,<user> cause sweet lil nigga,1
57631.0,guncontrol gun control chalenge truly belive gun control chalenge learn understand gun control take conceal carry course spend enough time certified gun range familerize firearms learn gun control truly,0
25991.0,<user> disgusting,1
38525.0,young lady room two boys blackmail brettkavanaughhighschoolconfessions confirmjudgekavanaugh confirmjudgekavanaugh boycotttheview boycottnfl boycottnike maga url,0
21009.0,think <user> knows lose lose proposition matter kind like referee dog fight reserve judgement monday definitely see coming maga kag2018 kavanaughconfirmation url,0
42807.0,<user> ever going listen different song turns volume,0
91853.0,<user> unless <user> knee,0
21804.0,<user> nah okay lol going watch block new season <emoji : smiling_face_with_heart-eyes>,0
69325.0,<user> faith going win last battle sparking instant transmission goku god legends telling outstanding <emoji : thumbs_up> <emoji : thumbs_up> <emoji : thumbs_up> <emoji : thumbs_up> url,0
82452.0,<user> wasting money dims read books conservatives read smut,0
87202.0,<user> thank tweet give call <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user>,0
17949.0,<user> <user> 4 poor,0
83989.0,<user> hope found best wishes family,0
90034.0,<user> liberals accusing falsely kathua case hiding shithole right,1
96790.0,<user> man really consider type gun control,0
68297.0,<user> whore book published looney liberals run buy,1
22391.0,quebec election liberals promise money buy electric cars url,0
50653.0,<user> sounds like need cop everyone cut think got startled opened door short moment panic pulled gun shot horrible think made stay calm situations,0
58759.0,<user> <user> <user> way conservatives look way approve sexual assault victim shame endorse political agenda hatred held accountable sign name held accountable lies,1
20238.0,<user> probably gets paid say assurances called islamophobe pfffft fake word justin idiot destroying canada one refugee time,1
34035.0,<user> sister brie perfect wife mom loves respect husband like always loves grab grind men,0
73626.0,<user> <user> convinced hell lot liberals type conservative could real conversation vice versa either would admit whack job commies scare shit everybody time started talking,1
73986.0,<user> <user> finish juice box get nap mats url,0
34394.0,<user> drunk rape fault drunk rape fault said one except crying liberals making stuff guys laughable,0
14142.0,<user> <user> conservative semantic argument stretch meant incite emotions inflated school shooting statistic people hear school shooting without reading meant think parkland begin predictable howls gun control someone,0
11880.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> forget <user>,0
46391.0,<user> <user> scientific breakthrough origins <user> discovered talklikeapirateday,0
74896.0,<user> <user> <user> completely agree grew around guns plenty responsible gun owners fully support strict gun control laws absolutely one,0
21752.0,<user> shooting stars pretty,0
63417.0,<user> antifa fill streets kavanaugh confirmed,0
73561.0,kavanaugh gun control raises residence dangerous dc area exposure gun violence bethesda like calling gangsta live beverly hills,1
33773.0,<user> well closer lincoln,0
86852.0,<user> legislature rude mind control take pills relax fight councillors salary 115k ever fight salary get lost,0
68220.0,<user> aaron barely last year episodes sent town weeks robert story whites,0
49777.0,<user> liberals also probably need culturally aware trolls,1
51684.0,<user> <user> good god woman shut liberals really believed <user> would spoke day received letter,1
20253.0,<user> sorry excuse rep hope district votes accordingly need go nose brown never clean url,1
59520.0,<user> doesnt bother always believe story father part,0
34759.0,<user> <user> perhaps gone <emoji : eyes>,0
78862.0,<user> selling pucker nationally,0
24925.0,<user> like way antifa mad maxine,0
67730.0,<user> figured r amp <emoji : face_with_tears_of_joy>,0
98174.0,<user> <user> seemed like brainwashed,1
94151.0,<user> patriot according left,0
31966.0,<user> graham wrong side history,0
51630.0,<user> jerk sarah sanders women trump cabinet including pam bondi ect oh yeah count democrats liberals hesanidiot,0
26179.0,<user> <user> <user> <user> knowmandni know verge education satochi data,0
75090.0,<user> scary stuff see dedicated preventing people access resources crisis,1
47549.0,<user> truth gun control anti 2a url,1
39243.0,<user> <user> <user> yes democrats hate,1
28588.0,<user> hot bro,1
76232.0,<user> <user> antifa democrats dixiecrats kkk url,0
89589.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> blocked 3 asses,1
33958.0,<user> already betfair exchange sportbooks,0
10843.0,<user> look ass keep moving <emoji : woman_facepalming_medium_skin_tone>,1
17619.0,<user> <user> bt1100 ass malfunction,1
16364.0,<user> <user> <user> <user> jonathan haidt righteous mind required reading high school parts book elucidate exactly problem conservatives like shapiro contend think everyone thinks acts like believe making choices rationally principle,0
42068.0,<user> <user> well said sorry geoff wrong absolutely comparison,0
17545.0,<user> <user> like people acting like antifa <emoji : thinking_face> <emoji : thinking_face> <emoji : thinking_face>,0
33449.0,<user> first person got sex animals,1
90910.0,<user> yeah bought sumn tired morphe <emoji : face_with_rolling_eyes>,0
86697.0,<user>,0
95046.0,<user> <user> making crap dem know wants abolish ice believe rich people ones getting tax breaks bankrupt medicare total nonsense lie much trump,1
78441.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> dna testing thought obvious answer even want consider snowflakes would say border protection detained released child pedophile child trafficker take ed care,1
79236.0,<user> <user> <user> <user> libertarian weed smoking conservatives let women make choices hmmm sounds good almost modern take aging conservative party,0
26617.0,<user> patty injury prone like <emoji : grinning_face_with_sweat>,0
63854.0,threw mouth lockherup maga url,1
32580.0,<user> bitchc im uwuing,1
57652.0,<user> gun control stop gun violence,1
77328.0,<user> liberals kinky people,1
28562.0,<user> <user> mentally disturbed,1
61247.0,<user> yes sat many public hearings including facebook ploy,0
50663.0,<user> detective mean guess could work together,0
47365.0,<user> someone say meth course,0
42312.0,starred two movie drama tv series impossible notice strinkingly handsome looks lies beneath define conclusion english common working language asia regional cooperation development,0
86853.0,whatilearnedtoday liberals scum earth absolute treason,1
33730.0,<user> <user> deliberately get rid minions problem solved give monkeys,0
78965.0,<user> ones lose nra challenges reasonable gun control measures unconstitutional new laws parkland kids helped get passed fl,0
78734.0,<user> <user> liberals shout hang mouths open slack jaws,0
89720.0,<user> <user> <user> <user> <user> <user> master twisting words meaning,0
67720.0,<user> <user> <user> deception dirty tricks happened <user> refused protocol stole scotus seat obama conservatives love fight dirty cry foul others call play hardball right back bunch pussies merrickgarland resist,1
98429.0,<user> rethink stop censoring conservatives,0
29871.0,<user> <user> <user> make sense antifa cut word anti fascist nazis hitler fascists definition many called right wingers tend fascist views trump listen called left far fascist,1
86953.0,man steel ok batman v superman ok suicide squad boring justice league bad <emoji : pensive_face> <emoji : man_facepalming> reboot keep wonder woman something time travel altered timelines something,0
45519.0,<user> tired gun violence long ago unfortunately gop allowed nra gun lobby take issue many gun owners support basic common sense gun control know lobbying,0
28082.0,<user> civil war politically democrats physical war brown shirts antifa,0
24555.0,<user> <user> devaluing everyone opinion independent article agrees saying disgruntled students bots put dr twitter name mean done deeply important research fondly put,1
13670.0,<user> good gun business guns sell people bring gun control keep great work guns,1
85763.0,<user> <user> sounds like fisa court may problem <emoji : united_states> maga <emoji : united_states> <emoji : united_states> kag <emoji : united_states> <emoji : united_states> build wall <emoji : united_states>,0
93060.0,feinstein refuses follow protocol kavanaugh situation proves twas democrat bully tactic smear candidate amp delay proceedings get withdraw sick walkaway maga url,0
90540.0,since dems want stand soapbox kavanaugh exactly addressing sexual slush fund covering backsides maga,1
81321.0,<user> ugly old man trying make relevant lies remember saying deathbed confession cia director casey never happened according bodyguards room enough question morons credibility,1
98488.0,<user> <user> thrown train,0
36040.0,florida watch group url url,0
74479.0,<user> bitter obama seriously worried obama head corruption fbi doj,1
28436.0,<user> know fired thinking u got hammer n pants u walk n find u got coochie lol,1
77652.0,<user> desperate liberals look like spygate obamagate,0
80409.0,<user> t1960 set 24 years t1 1960 texas 800 skin sent kill sarah parents isolated farm b4 born sara dad played arnie fights t800 n wins holding defeated t800 get sucked future explains t800 r modeled arnie looks,0
69991.0,<emoji : light_bulb> leaks <emoji : light_bulb> two badges barbie recently added royale high looks like something autumn town fantasia getaway <user> <user> <user> <user> url,0
95160.0,<user> war free speech antifa amp tech giants,0
45577.0,<user> man call dog without old bat bitching <user>,0
50764.0,<user> tina traumatized hated conservatives,0
44199.0,<user> amp husband double talking hypocrites see right gun control facade really want us give guns amp husband get keep guns,1
60013.0,<user> children seen heard,0
65270.0,<user> hope entire police department gets shut f ck obviously feel like law obviously incapable holding accountable breaking law obviously undermine everything police officer amp dept supposed shameful,1
98653.0,<user> alright someone dumb enough try deserve ever get wait hear first antifa idiot get blown away tried steal gun someone stand ground state <emoji : face_with_tears_of_joy>,1
14880.0,<user> anne coulter oh jack abramoff kids stupid enough courted conservatives showed u campuses back 80 two,1
37442.0,tories labour ge2017 conservatives conservatives url theresa_may since first day 10downingstreet made personal mission fix broken housing system underpins much government url,0
25326.0,<user> <user> bunch liberals deliver,0
36082.0,<user> <user> <user> <user> <user> always tory,0
25631.0,<user> thyats happens conservatives run show interested requiring regulations could prevent things whats right community short term profits end,0
72781.0,<user> <user> <user> <user> liberals brainwashed think way growup walkawayfromdemocrats,0
27732.0,<user> heartbreaking read keep best many see wow look light pride head high one foot front,0
32760.0,<user> <user> canadian <emoji : canada>,0
93360.0,<user> hope blisters,1
88297.0,<user> <user> real conservatives stepping,0
16544.0,<user> <user> conservatives different,0
63480.0,<user> believe peace shit deserve star maga god bless usa <emoji : united_states> god bless president trump,1
34194.0,<user> <user> wow nuts,0
87260.0,known wouldnt show accuse dems playbook people start understanding radical taken party confirmkavanaugh maga wednesdaywisdom forttrump 1linewed,1
91341.0,<user> <user> <user> hosting least nominating prize teasers,0
21448.0,<user> one deleting tweets people see unprompted unwarranted undeserved personal attack commenced interaction got far nose responded kind language clearly familiar,0
27148.0,<user> <user> <user> confused poor struggling socialist,1
14283.0,<user> someone tell dumb republic,1
42106.0,<user> <emoji : black_heart> dyrus fucking worthless braindead scumfuck bastard pile trash mental dickface gunned street like degenerate <emoji : black_heart>,1
65293.0,<user> give break,0
23593.0,<user> kochs trumps pollutors people students teachers lets even talk things majority american people expect like healthcare amp gun control nothing <user> donors,1
12532.0,<user> carter worst one term president h passed title oba first black racist president kinda like black jefferson davis,1
35087.0,6d able make january millions homeless starving see lot begging streets people living woods rich conservatives christians whitesupremacists maga magaveterans magatalk url,0
34758.0,<user> <user> <user> <user> difference antifa brown shirts nothing url,0
25527.0,<user> <user> <user> today happy succeed work award rewarded effortless trying wish many awards life beginning journey lots things yet achieve congratulation winning award dear <user>,0
58154.0,<user> hate politics cnn despicable liberals treating judge kavanaugh like sort serial rapist captured last redwave voteyes innocent proven guilty,1
37450.0,geraniuminthecranium please also dredge ridiculous gun control bills shot url,1
49770.0,<user> <user> picture antifa protest url,0
92775.0,<user> <user> pathetic nothing dad wall mexico swallwell thinking ok liberals threaten repubs away around,1
68130.0,<user> <user> <user> <user> <user> yes usually countries people kill gays cuz religion advise try point antifa beat matter u try america help gay countries effect cuz ppl hate america,0
19848.0,<user> mom makes literally everyone true mother,0
38445.0,<user> dick drunk real deal,0
92791.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> think comrade url,0
80524.0,<user> <user> yes normal needs good mental check,0
81364.0,dickdurbin illinois chicago strictest gun control gang drug killing field,0
92114.0,<user> tom marvollo riddle evan lose dick fucks around knows cause already lady nods looked evan evan grins stayed silent liked fuck around knew could hurt date,1
27374.0,<user> <user> defending sex offenders shows waste time types,1
93437.0,<user> <user> wow exactly like antifa say radical influences radical de platforming anyone disagrees pull one straight hitler playbook get nazi fascist look behind karma,1
84599.0,<user> right liberals listen matter taxpayer wants trudeau listen maybe islam nothing else,0
68303.0,<user> <user> <user> <user> <user> state medical pot go get brownies tincture help,0
63536.0,<user> <user> <user> please whatever smoking thats top quality shit coming,1
96512.0,<user> marry steven baldwin daughter sporting maga hat time,0
41955.0,<user> nut case,1
27910.0,<user> jace also worth hetero keep winning,0
46948.0,<user> <user> rampant crime mean chicago dem city highest gun control country taking credit black man everything fell stagnated obama caging brown families clinton bush obama far worst extent thier illegal whatever,0
68914.0,<user> <user> rodenbury violence would advocated gun control,0
74529.0,<user> neither side klan antifa stay family squabbles dems clean bastard children perhaps could clarify support 14th,1
55349.0,<user> whole thing sham start,1
15290.0,<user> <user> dreads dry asfuck dude,0
30832.0,<user> prediction brother love breaks cell beats roman till passed braun wins aka brother love heel turn brother love makes return manger braun ziggler drew,0
73169.0,<user> proud colleague anjali van drie deserving recipient florida association behavior analysis charles kimber public service award aba leadership championforfamilies,0
17313.0,<user> celebrities ready give harvey weinstein second chance convinced liberals evil must soundly defeated yet,0
72264.0,<user> one left daddy tell stay even anyway hell way cerberus would ever soft dante respect right two play game,0
27906.0,<user> dont worwee gweek multiple anxietys nwot awone url,0
25339.0,<user> <user> thinks smart think,1
61473.0,<user> <user> spartacus,0
19565.0,<user> <user> maybe wherw live maybe conservatives,0
11531.0,<user> <user> argument made assault decades ago complaints kavanaugh lying current ongoing enough vote aligned trump way handles accusations,0
28457.0,1 thought gun control uganda 2 records guns country 3 laws controlling borders 4 safe,0
33268.0,<user> let hope gets lot worse,0
45210.0,<user> <user> <user> <user> saying playing like amount getting paid sorry let url,0
56071.0,<user> ya finest moment hun try fix ya shit knock tweet away,1
66032.0,<user> like way shows emotions really queen hearts <user> love,0
28009.0,<user> <user> <user> <user> <user> really hope good man best luck,0
90500.0,<user> <user> <user> <user> <user> ok congress take away constitution like realize congress took away gun control laws threw article 4 sec 4 us constitution gun control laws come,0
32667.0,<user> funny idiot liberals seem forget presidents shit haha,1
59424.0,<user> dead,1
21920.0,<user> keep blair incredible person,0
54174.0,<user> 1 amp 7 blocking way hap penis,0
60654.0,<user> <user> thank much spent 1 hour talking broken hearted hate bad,0
84999.0,<user> big boss 2 happen ashwariya good sandrayan anna got voted ashwariya gone bigboss vote ashwariya save people voting,0
12129.0,<user> think important important,0
18071.0,<user> boycotting national fools league url,0
69791.0,<user> always eddie pick flowers tell cashier getting lol,0
28677.0,<user> happen comfortable twitting golden throne toilet us,1
62515.0,<user> people floor cross opportunistic holes deserve backlash getting sat independent joined conservatives ran spot conservative candidates think would feel role,0
20500.0,<user> care <emoji : prohibited> pe hope fold like cheap table wonder spoiled primadonnas huge salaries made bet bailed like gm amp big fail banks,1
29275.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> amazing liberals dig desperate url,0
29267.0,<user> reason ford receiving threats liberals exposed asked anonymous,0
11849.0,<user> reallly pulling dom smith show mets belongs always looks like going motions mets buried seems wondering attitude holds back,0
68910.0,<user> 100 agree republicans must allow individual dictate rules put country hold ef thursdaymotivation walkaway maga pussyhats,0
26865.0,<user> <user> paid attack credibility anyone criticizes accuses trump wrong paid political hitman disguised journalist hack,1
78191.0,<user> ostrich,1
94323.0,<user> like alt right dudes born berkeley antifa,1
40731.0,<user> fuck yeah,1
67598.0,<user> <user> one anything russian collusion btw crime b4 knew dt ones copped 2 save ass curious none u self righteous ppl problem w hrc amp bo crimes lies spying etc hypocritical say,1
36950.0,<user> <user> <user> said sure fine people sides disagree one far left people think conservatives racists antifa terror group uses violence innocent people think differently,1
91855.0,<user> <user> <user> serious man idiot hateful scum earth,1
59889.0,<user> bill silent gun control immigrantion 8 years nothing monday morning quarterback little late,1
20861.0,<user> neverwithdraw dianefeinstein waited christineford lies dems needed time scrub vast amount ford anti trump social media rants coach keep story consistent democrats liberals evil mentally sick confirmkavanaugh,0
67953.0,<user> fragile must hard live way,0
82688.0,<user> <user> <user> another domestic violence crime welcome california one violent states surprisingly high amounts gun control laws bad tbose people legal ability defend,0
88829.0,<user> next decade pretend housing lobby dup give billion every year conservatives,0
76953.0,<user> well christian <emoji : face_with_rolling_eyes>,0
30876.0,<user> <user> <user> <user> numerous jewish groups come denounced misuse tool smear bludgeon corbyn welcome google jews agree,0
29535.0,<user> leave cbc turn bad story libs critical piece conservatives,0
56167.0,<user> <user> liberals judge guilty even proven innocent liberalsneedtheirownpsychward,0
83903.0,<user> disgrace party claims stand side conservatives wants make name anybody cost,1
17174.0,<user> <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> liberals really nuts,1
36808.0,<user> <user> <user> agree guess dems saying worried october surprise fisa docs released leading election <emoji : smiling_face_with_smiling_eyes> <emoji : united_states> maga,1
37918.0,<user> <user> <user> look antifa,0
75052.0,maga much url,0
51194.0,<user> <user> <user> <user> <user> fkn deluded pal fatnixon digusting pig trump interview 9 11 building 2nd tallest manhattan tallest,1
92380.0,<user> freudian slip,0
20645.0,<user> <user> <user> brexit split conservatives labour remains devided leaderless subject tuc split across unions uk danger fragmenting surely way unite us vote final exit deal wto v remain meanwhile listen options evenly,0
90061.0,<user> believe serena would cheat yet even manager admitted breaking rules finest hour first temper tantrum calling umpire thief crossed line one apologize,0
32502.0,<user> <user> <user> prayers <emoji : red_heart> <emoji : folded_hands_light_skin_tone> missed,0
69758.0,<user> mean logic behind claim means 90 liberals felt ok man abuse women essentially saying conservatives right right,1
74923.0,<user> whole republican gun control nonsense finally laid rest,0
39599.0,<user> george constanza famously said believe true lie jerry situation could someone believe hero stopping conservative appointment liberals justify everything bad including violence,0
72126.0,<user> <user> <user> <user> wan na smoke weed dont <user> unlike confidence need larger government tell tooth paste use lol always volunteer pay taxes oddly liberals first one complain others following,0
99671.0,<user> better take extra antidepressant cher done deal <emoji : united_states>,1
59882.0,<user> <user> omfg <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> right <emoji : face_with_tears_of_joy>,0
25390.0,<user> holder evil hateful dangerous man real racist absolutely hates white people amp obama contributed race riots admin,1
37631.0,also bitches got bangs mistake excited,0
73488.0,<user> <user> disgrace needs resign citizens maricopa county need start recall fubar general election waiting 2020,1
20148.0,<user> know really care,0
91799.0,suck <user> winning maga url,1
75585.0,<user> seeing,0
29016.0,<user> still read analog clock like takes like fucking minute process glance one like digital click,1
68950.0,<user> georgia wants moral degenerates like paddle students,0
58804.0,<user> <user> <user> influential many japanese british acts influenced many foreign acts work producers touring records europe japan win legend award wmas,0
19700.0,<user> <user> awb effect crime resigned law 10 years 1st signed allowed sunset also beginning end clinton corrupt administration love screech gun control means lose elections,0
22197.0,<user> recognise without antifa bandana,0
56146.0,<user> shit getting hand,1
77983.0,<user> <user> <user> <user> cop gun control mattered geez,0
74379.0,<user> trying shape opinion mockingbirdmedia worse read comments failed miserably maga greatawakening thestorm wethepeople wwg1wga draintheswamp releasethevideo <user> mockingbirdmedia fakenews <user> qanon qanon8chan url,1
96943.0,<user> <user> <user> <user> <user> <user> stronger gun control better leaving guns easy access gun control gun ban <emoji : skull>,0
64999.0,<user> welcome dear <emoji : smiling_face_with_halo> <emoji : smiling_face_with_halo> url,0
92481.0,<user> excellent way antifa members take room temperature challenge,0
10552.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> bar antifa sharpens stones buys silly string,0
60340.0,<user> <user> sure advising everyone must evacuate <emoji : face_with_rolling_eyes>,0
54247.0,<user> really bad eat waiter asks obliged say lovely remember always get kebab way home,0
46424.0,<user> <user> <user> tried perhaps bjp rss connection could fixed masters would happy dhanya,1
73551.0,<user> <user> fight see gun control control,0
32464.0,gee wonder drainthedeepstateswamp wwg1wga qanon maga url,0
56970.0,<user> <user> tell micheal wethepeople thegreatawakening maga wwg1wga qanon q walkaway walkawayfromdemocrats2018 midterms confirmkavanaugh fisa economy url,0
47001.0,<user> hungery,1
58293.0,<user> fast furious,0
19985.0,<user> <user> <user> <user> <user> conservatives really need come something better excuse besides worn hillary clinton never defended either clinton trumps undereducated base consistantly assumes ones <user> clinton thats ignorant,0
27042.0,<user> really consider conservatives go knocking doors talk people quebec asking conservative presence well known send make conservatives known,0
95499.0,<user> pick one url,0
71414.0,<user> america first maga magic,0
59050.0,<user> antifa turned,0
98661.0,<user> <user> <user> <user> good know always second option,0
29384.0,<user> <user> liberals holding info case president trump declassified fisa documents fighting fire fire,0
22867.0,<user> dc republicans weak quasi conservatives best,0
13401.0,<user> good people side white supremacy good people sides donald trump referenced media purposefully ignored sides removal historical monuments nothing kkk antifa,0
60075.0,time take people take power hurt ptotus people abusing power given trust <user> maga qanon wakeupamerica url,1
18964.0,<user> <user> <user> gov brown needs class maga 101 also need swift kick pants insulating <user>,1
88494.0,<user> sick puppy normal teen boys dont attempt rape predatory behavior prob isnt isolated behavior,0
11257.0,<user> basically saying code even though nevertrump spoiled little rich girl andover secretly want date mark c hope wife family okay se stands sad endeavors url,0
81430.0,<user> america better swamp crud like,1
17600.0,<user> <user> disgrace united states america,0
40097.0,<user> wind cheeks,0
60707.0,<user> bad behavior like never acceptable,1
24756.0,<user> nominated still mum awards kindly vote url super host ganikalinaaisha <user> url,0
87478.0,<user> dr james p wickstrom rip gun control enemy land url url,0
19935.0,<user> nanos poll liberals 41 1 conservatives 31 4 numbers reversed trudeau boondoggles destiny continued opposition,0
71819.0,<user> sad many liberals seem love firing shots allies saw 2016 bernie sanders supporters calling uncle tom supporting hillary made argument shade hopefully block respect opinion,1
10641.0,<user> <user> still excuse tf parents using amp using,1
17092.0,<user> sorry feeling sick hope get better soon,0
56265.0,<user> send resistance antifa members along democratic party since wanted anyways,0
35195.0,<user> definitions liberals dangerous exculpatory <emoji : clown_face>,0
13821.0,<user> well shooting shot,0
30787.0,<user> <user> interesting state illinois <emoji : clown_face>,0
23438.0,<user> address lost offering issue please community manager please tell us whats get offering due full consumables,0
64066.0,<user> liar even remember says right,1
33076.0,<user> <user> <user> take stupid whole new supersized level,1
48632.0,<user> <user> well uk gun control fighting past like 4 years,0
12248.0,<user> <user> part problem racist wan na address <user> <user>,1
88063.0,<user> <user> much promise money extra new govt took back 817 million promised new affordable homes stop right buy <user> created housingcrisis little late url,0
70250.0,<user> another nail coffin nfl,1
63194.0,<user> <user> <user> alone,0
95347.0,<user> <user> <user> <user> <user> <user> 3m eu cits living amp paying tax uk vote general local elections c 1m uk cits eu 15 yrs promised vote conservatives 2015 manifesto vote leave broke electoral spending law amp police involved russian paid aaron banks amp interference campaign,0
38641.0,senate supreme court granted much power url tcot maga rednationrising,0
49000.0,<user> <user> <user> point saying uk gun control protecting children something might happen one day therefore adopt us style gun culture,0
23104.0,<user> liberals,0
76654.0,<user> love u beautiful bitch rawr,1
29674.0,<user> <user> <user> accuser time delete radical leftist tweets,0
34316.0,<user> useless hope plenty paper towels act like grown,1
35388.0,<user> <user> serena constantly berating guy games even said would never work one matches third warning completely justified saint sad champion lost cool badly,0
55536.0,<user> <user> touch really,0
90784.0,<user> stay safe inspiration practice kung fu skills ever show,0
20710.0,<user> baby brennan boo security clearance get lost brennan,0
97499.0,<user> lmfao antifa cry babies give pacifiers back,0
89946.0,<user> dead party,0
28509.0,<user> sessions job deep state rino like,1
60121.0,<user> true baby one baby,0
31646.0,<user> mon bye bitches suffisait,1
14668.0,<user> <user> coward goes countries peaceful humane perceives weakness loves putin kim jun un tough guys like high school wants tough guy bullying soul,1
41412.0,<user> <user> <user> funny liberals love presidents <emoji : eggplant> <emoji : face_with_tears_of_joy> <emoji : united_states>,0
26979.0,<user> gutiérrez joke dress full,0
18226.0,<user> lies maga makeamericagreatagain theresistance url,1
27366.0,<user> guy absolutely slick thinks,0
10496.0,<user> <user> friended zerin fb since left bangladesh bright young lady,0
43311.0,<user> <user> <user> <user> republicans believe expanding government conservatives want shrink government fake conservative treasonous fraud enjoy russia,0
11200.0,<user> <user> <user> <user> least honest wanting nationwide gun ban give credit place show gun control works environment controlled access course gun control works access place metal detectors,1
24502.0,<user> sound bitter main message recall american values urge people quit complaining vote,0
37406.0,<user> <user> <user> <user> <user> pretty sure u conservatives taking cues rightwing government wants make handshake mandatory naturalisation ceremonies url,0
10161.0,<user> <user> <user> <user> jeff think following mccain footsteps good idea known traitor walk away demonrats resistance party liberals evilness confirm kavanaugh,1
79489.0,<user> <user> trying hard create racist agenda,0
99456.0,<user> <user> last thing parents need learn liberals ethics raising child,0
11971.0,<user> epitome class big fat class,1
91000.0,<user> going communicate customers,0
65454.0,<user> <user> absolutely right,0
87688.0,one trump border control agents serial killer maga url,0
33270.0,<user> <user> <user> <user> <user> aaaah thank u sm,0
14318.0,<user> oh fucking gods,1
45838.0,<user> definantly,0
13632.0,<user> god save united states travesty happens second time one hopes voters learned lesson first time,0
37945.0,<user> yet siding <user> still wanting believe trust remember broken promises remember treated students one answer vote <user> put <user> power jc4pmnow,0
23112.0,<user> <user> nra supported gun control targeting black panthers defending black neighbourhoods police brutality,1
61392.0,<user> southern california considered central california great gun control laws work,0
97722.0,<user> based god sake,0
20447.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> want gun control slippery sloop dimms proven time time give inch take mile ask prz reagan made deal dimms said sign bill amnesty first back comprehensive immagration reform url,0
45744.0,<user> buh u really know would know khabib guyyyy gon na make humble,0
95643.0,<user> republicans fall right line say serious accusations must postpone vote hear many republicans interested conservatives,1
34663.0,<user> <user> best people maga,0
49119.0,<user> eminem may angry old man yelling young people really care unless would dressed roblox character rapping,1
29977.0,<user> <user> evidence trump collude russia duuuueerrrrhhh said maga url,1
82875.0,pass new law sexually assaulted one year come forward shut brave larry nassar victims 2 20 years report democratic fakenews women fake need protection maga trump wwg1wga qanon kavanaugh,0
39133.0,<user> think informatin right,0
66289.0,<user> <user> <user> <user> <user> <user> <user> never get straight answer gun control group question like,0
61736.0,<user> <user> weird,0
13167.0,<user> looked antifa recruitment centers welfare offices maybe one tents ca thought,0
66001.0,mediabias persecution conservatives ignore criminality democrats obscene reason people call cnn msnbc fakenews,0
84880.0,standup4brexit <user> <user> <user> <user> results ballot box clear prime minister listening electorate getting best deal britain <emoji : united_kingdom> url,0
79498.0,<user> let hunt <emoji : face_with_raised_eyebrow>,0
20218.0,wherever place belong <emoji : milky_way> <emoji : black_heart> <emoji : black_heart> url,0
64937.0,war conservatives war unborn babies war education war civility url,0
75505.0,6lack made sex playlist <emoji : loudly_crying_face> <emoji : loudly_crying_face> <emoji : fire> <emoji : fire> baby wam wherever get ready get pregnant cause wow <emoji : loudly_crying_face> <emoji : loudly_crying_face> <emoji : fire>,0
12233.0,<user> nothing happening behind closed doors end left months later overdosed none ariana business responsible,0
97556.0,destroyed 09 08 18 2nd chance adopt kreamy tonight exotic looking sweetheart friendly children good female cats one picked last night hoping someone step tonight url url,0
45720.0,<user> anything state law running federal office <user> thinks texans morons illegally claiming government office sending summons money maga texans,1
51370.0,merely legacy colonel url,0
49407.0,<user> <user> <user> <user> shes liberal disagree one thing determine terrible person remember liberals talk high horses superior morality,1
50235.0,6 reason url,0
87301.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> interferes antifa goals want feared,0
94117.0,<user> thank chase <emoji : face_blowing_a_kiss> miss anything know supposed love moon <emoji : face_blowing_a_kiss>,0
70977.0,<user> anti trump racist race baiter better alex jones crazies,1
77450.0,followed <user> 4k <emoji : double_exclamation_mark> congrats <emoji : double_exclamation_mark> nra trumpman maga url,0
